date,first_name,last_name,position,team,team_key,timestamp,type
2016-12-03,D.J.,Augustin,PG,Adam Silver,364.l.8091.t.1,"Sat, 03 Dec 2016 23:27:28",drop
2016-12-03,Ish,Smith,PG,#Hwaiting,364.l.8091.t.2,"Sat, 03 Dec 2016 04:30:48",add
2016-12-03,Seth,Curry,"PG,SG",#Hwaiting,364.l.8091.t.2,"Sat, 03 Dec 2016 04:30:48",drop
2016-12-03,Deron,Williams,PG,Browshakalaka,364.l.8091.t.14,"Sat, 03 Dec 2016 03:23:37",add
2016-12-03,J.R.,Smith,"SG,SF",Browshakalaka,364.l.8091.t.14,"Sat, 03 Dec 2016 03:23:37",drop
2016-12-03,Lucas,Nogueira,"PF,C",Stream Team,364.l.8091.t.9,"Sat, 03 Dec 2016 01:11:09",add
2016-12-03,Jameer,Nelson,PG,Stream Team,364.l.8091.t.9,"Sat, 03 Dec 2016 01:11:09",drop
2016-12-03,Will,Barton,"SG,SF",Browshakalaka,364.l.8091.t.14,"Sat, 03 Dec 2016 00:15:51",add
2016-12-03,Jamal,Murray,SG,Browshakalaka,364.l.8091.t.14,"Sat, 03 Dec 2016 00:15:51",drop
2016-12-01,Wayne,Ellington,"SG,SF",So Kawhi 。◕ ‿ ◕。,364.l.8091.t.8,"Thu, 01 Dec 2016 23:18:01",add
2016-12-01,D.J.,Augustin,PG,Adam Silver,364.l.8091.t.1,"Thu, 01 Dec 2016 01:14:47",add
2016-11-30,Sergio,Rodriguez,PG,D-League All-Stars,364.l.8091.t.5,"Wed, 30 Nov 2016 03:54:27",add
2016-11-30,Deron,Williams,PG,D-League All-Stars,364.l.8091.t.5,"Wed, 30 Nov 2016 03:54:27",drop
2016-11-29,Jameer,Nelson,PG,Stream Team,364.l.8091.t.9,"Tue, 29 Nov 2016 23:21:01",add
2016-11-29,Jerryd,Bayless,"PG,SG",Stream Team,364.l.8091.t.9,"Tue, 29 Nov 2016 23:21:01",drop
2016-11-29,Emmanuel,Mudiay,PG,Cool Cats,364.l.8091.t.4,"Tue, 29 Nov 2016 14:38:35",add
2016-11-29,Andrew,Harrison,"PG,SG",Jimmy & Jimmy Co.,364.l.8091.t.6,"Tue, 29 Nov 2016 13:57:58",add
2016-11-29,Mike,Muscala,"PF,C",Jimmy & Jimmy Co.,364.l.8091.t.6,"Tue, 29 Nov 2016 13:57:58",drop
2016-11-28,Tyson,Chandler,C,#Hwaiting,364.l.8091.t.2,"Mon, 28 Nov 2016 17:32:13",add
2016-11-28,Marco,Belinelli,"SG,SF",#Hwaiting,364.l.8091.t.2,"Mon, 28 Nov 2016 17:32:13",drop
2016-11-28,Patty,Mills,PG,Jimmy & Jimmy Co.,364.l.8091.t.6,"Mon, 28 Nov 2016 12:30:58",add
2016-11-28,Terrence,Ross,"SG,SF",Jimmy & Jimmy Co.,364.l.8091.t.6,"Mon, 28 Nov 2016 12:30:58",drop
2016-11-28,Cody,Zeller,"PF,C",Harry B's Hairy Bees,364.l.8091.t.13,"Mon, 28 Nov 2016 10:46:16",add
2016-11-28,Justin,Hamilton,"PF,C",Harry B's Hairy Bees,364.l.8091.t.13,"Mon, 28 Nov 2016 10:46:16",drop
2016-11-27,Ersan,Ilyasova,"SF,PF",Adam Silver,364.l.8091.t.1,"Sun, 27 Nov 2016 12:02:38",add
2016-11-27,Sergio,Rodriguez,PG,Adam Silver,364.l.8091.t.1,"Sun, 27 Nov 2016 12:02:38",drop
2016-11-26,Frank,Kaminsky,"PF,C",Cool Cats,364.l.8091.t.4,"Sat, 26 Nov 2016 02:10:59",add
2016-11-26,Will,Barton,"SG,SF",Cool Cats,364.l.8091.t.4,"Sat, 26 Nov 2016 02:10:59",drop
2016-11-26,Andre,Roberson,"SG,SF",D-League All-Stars,364.l.8091.t.5,"Sat, 26 Nov 2016 01:50:36",add
2016-11-26,Marvin,Williams,"SF,PF",D-League All-Stars,364.l.8091.t.5,"Sat, 26 Nov 2016 01:50:36",drop
2016-11-25,Sean,Kilpatrick,"PG,SG",Stream Team,364.l.8091.t.9,"Fri, 25 Nov 2016 22:22:04",add
2016-11-25,Brandon,Jennings,PG,Stream Team,364.l.8091.t.9,"Fri, 25 Nov 2016 22:22:04",drop
2016-11-24,Jamal,Murray,SG,Browshakalaka,364.l.8091.t.14,"Thu, 24 Nov 2016 00:37:13",add
2016-11-24,Emmanuel,Mudiay,PG,Browshakalaka,364.l.8091.t.14,"Thu, 24 Nov 2016 00:37:13",drop
2016-11-23,Jerryd,Bayless,"PG,SG",Stream Team,364.l.8091.t.9,"Wed, 23 Nov 2016 23:58:20",add
2016-11-23,Ish,Smith,PG,Stream Team,364.l.8091.t.9,"Wed, 23 Nov 2016 23:58:20",drop
2016-11-23,Marco,Belinelli,"SG,SF",#Hwaiting,364.l.8091.t.2,"Wed, 23 Nov 2016 22:44:04",add
2016-11-23,Jonathan,Gibson,"PG,SG",#Hwaiting,364.l.8091.t.2,"Wed, 23 Nov 2016 22:44:04",drop
2016-11-23,JaMychal,Green,PF,Stream Team,364.l.8091.t.9,"Wed, 23 Nov 2016 20:40:03",add
2016-11-23,Alan,Williams,PF,Stream Team,364.l.8091.t.9,"Wed, 23 Nov 2016 20:40:03",drop
2016-11-23,Brandon,Jennings,PG,Stream Team,364.l.8091.t.9,"Wed, 23 Nov 2016 17:04:55",add
2016-11-23,Vince,Carter,"SG,SF",One for the Mainland,364.l.8091.t.7,"Wed, 23 Nov 2016 13:38:56",drop
2016-11-23,Ty,Lawson,PG,Cool Cats,364.l.8091.t.4,"Wed, 23 Nov 2016 11:17:23",drop
2016-11-23,Patty,Mills,PG,D-League All-Stars,364.l.8091.t.5,"Wed, 23 Nov 2016 01:14:14",drop
2016-11-22,Alan,Williams,PF,Stream Team,364.l.8091.t.9,"Tue, 22 Nov 2016 22:10:21",add
2016-11-22,Sean,Kilpatrick,"PG,SG",Stream Team,364.l.8091.t.9,"Tue, 22 Nov 2016 22:10:21",drop
2016-11-21,Tony,Allen,"SG,SF",Jimmy & Jimmy Co.,364.l.8091.t.6,"Mon, 21 Nov 2016 22:49:37",add
2016-11-21,Larry,Nance Jr.,PF,So Kawhi 。◕ ‿ ◕。,364.l.8091.t.8,"Mon, 21 Nov 2016 12:56:49",add
2016-11-21,Marquese,Chriss,PF,So Kawhi 。◕ ‿ ◕。,364.l.8091.t.8,"Mon, 21 Nov 2016 12:56:49",drop
2016-11-21,Maurice,Harkless,SF,Adam Silver,364.l.8091.t.1,"Mon, 21 Nov 2016 12:43:30",add
2016-11-21,Ersan,Ilyasova,"SF,PF",Adam Silver,364.l.8091.t.1,"Mon, 21 Nov 2016 12:43:30",drop
2016-11-20,DeMarre,Carroll,"SF,PF",Stream Team,364.l.8091.t.9,"Sun, 20 Nov 2016 23:40:38",add
2016-11-20,Trey,Lyles,PF,Stream Team,364.l.8091.t.9,"Sun, 20 Nov 2016 23:40:38",drop
2016-11-20,Jonathan,Gibson,"PG,SG",#Hwaiting,364.l.8091.t.2,"Sun, 20 Nov 2016 22:10:50",add
2016-11-20,Jared,Dudley,"SG,SF,PF",#Hwaiting,364.l.8091.t.2,"Sun, 20 Nov 2016 22:10:50",drop
2016-11-20,Ty,Lawson,PG,Cool Cats,364.l.8091.t.4,"Sun, 20 Nov 2016 00:50:52",add
2016-11-20,Jamal,Crawford,"SG,SF",Cool Cats,364.l.8091.t.4,"Sun, 20 Nov 2016 00:50:52",drop
2016-11-20,Will,Barton,"SG,SF",Cool Cats,364.l.8091.t.4,"Sun, 20 Nov 2016 00:50:31",add
2016-11-20,Nikola,Mirotic,"SF,PF",Cool Cats,364.l.8091.t.4,"Sun, 20 Nov 2016 00:50:31",drop
2016-11-19,Nik,Stauskas,"SG,SF",One for the Mainland,364.l.8091.t.7,"Sat, 19 Nov 2016 22:16:22",add
2016-11-19,Buddy,Hield,SG,One for the Mainland,364.l.8091.t.7,"Sat, 19 Nov 2016 22:16:22",drop
2016-11-19,Mike,Muscala,"PF,C",Jimmy & Jimmy Co.,364.l.8091.t.6,"Sat, 19 Nov 2016 21:22:46",add
2016-11-19,Kelly,Olynyk,C,Jimmy & Jimmy Co.,364.l.8091.t.6,"Sat, 19 Nov 2016 21:22:46",drop
2016-11-19,Cody,Zeller,"PF,C",Stream Team,364.l.8091.t.9,"Sat, 19 Nov 2016 19:14:41",drop
2016-11-19,Emmanuel,Mudiay,PG,Browshakalaka,364.l.8091.t.14,"Sat, 19 Nov 2016 03:23:46",add
2016-11-19,Matthew,Dellavedova,"PG,SG",Browshakalaka,364.l.8091.t.14,"Sat, 19 Nov 2016 03:23:46",drop
2016-11-19,Cody,Zeller,"PF,C",Stream Team,364.l.8091.t.9,"Sat, 19 Nov 2016 01:13:20",add
2016-11-19,John,Henson,"PF,C",Stream Team,364.l.8091.t.9,"Sat, 19 Nov 2016 01:13:20",drop
2016-11-19,John,Henson,"PF,C",Stream Team,364.l.8091.t.9,"Sat, 19 Nov 2016 01:10:35",add
2016-11-18,Josh,Richardson,"SG,SF",Stream Team,364.l.8091.t.9,"Fri, 18 Nov 2016 03:23:30",add
2016-11-18,Maurice,Harkless,SF,Stream Team,364.l.8091.t.9,"Fri, 18 Nov 2016 03:23:30",drop
2016-11-17,Ersan,Ilyasova,"SF,PF",Adam Silver,364.l.8091.t.1,"Thu, 17 Nov 2016 20:56:48",add
2016-11-17,Dario,Saric,"SF,PF",Adam Silver,364.l.8091.t.1,"Thu, 17 Nov 2016 20:56:48",drop
2016-11-17,Jamal,Murray,SG,Adam Silver,364.l.8091.t.1,"Thu, 17 Nov 2016 19:00:28",drop
2016-11-16,Trey,Lyles,PF,Stream Team,364.l.8091.t.9,"Wed, 16 Nov 2016 21:05:40",add
2016-11-16,Lucas,Nogueira,"PF,C",Stream Team,364.l.8091.t.9,"Wed, 16 Nov 2016 21:05:40",drop
2016-11-16,James,Johnson,"SF,PF",Forgot About Dray,364.l.8091.t.3,"Wed, 16 Nov 2016 19:12:06",add
2016-11-15,Vince,Carter,"SG,SF",One for the Mainland,364.l.8091.t.7,"Tue, 15 Nov 2016 22:15:57",add
2016-11-15,Tyus,Jones,PG,One for the Mainland,364.l.8091.t.7,"Tue, 15 Nov 2016 22:15:57",drop
2016-11-15,Jamal,Murray,SG,Adam Silver,364.l.8091.t.1,"Tue, 15 Nov 2016 21:13:40",add
2016-11-15,Patrick,Beverley,"PG,SG",Valar Moredunkis,364.l.8091.t.12,"Tue, 15 Nov 2016 15:47:39",add
2016-11-15,Domantas,Sabonis,PF,Valar Moredunkis,364.l.8091.t.12,"Tue, 15 Nov 2016 15:47:39",drop
2016-11-15,Clint,Capela,"PF,C",Jimmy & Jimmy Co.,364.l.8091.t.6,"Tue, 15 Nov 2016 11:05:41",add
2016-11-15,Kris,Dunn,PG,Jimmy & Jimmy Co.,364.l.8091.t.6,"Tue, 15 Nov 2016 11:05:41",drop
2016-11-15,Seth,Curry,"PG,SG",#Hwaiting,364.l.8091.t.2,"Tue, 15 Nov 2016 03:22:34",add
2016-11-15,Emmanuel,Mudiay,PG,#Hwaiting,364.l.8091.t.2,"Tue, 15 Nov 2016 03:22:34",drop
2016-11-15,Greg,Monroe,"PF,C",Browshakalaka,364.l.8091.t.14,"Tue, 15 Nov 2016 03:22:34",add
2016-11-15,Josh,Richardson,"SG,SF",Browshakalaka,364.l.8091.t.14,"Tue, 15 Nov 2016 03:22:34",drop
2016-11-14,Jared,Dudley,"SG,SF,PF",#Hwaiting,364.l.8091.t.2,"Mon, 14 Nov 2016 18:45:27",add
2016-11-14,Iman,Shumpert,"SG,SF",#Hwaiting,364.l.8091.t.2,"Mon, 14 Nov 2016 18:45:27",drop
2016-11-14,Jonas,Valanciunas,C,Stream Team,364.l.8091.t.9,"Mon, 14 Nov 2016 14:29:01",add
2016-11-14,Rodney,Hood,"SG,SF",Adam Silver,364.l.8091.t.1,"Mon, 14 Nov 2016 14:28:38",add
2016-11-14,Jonas,Valanciunas,C,Adam Silver,364.l.8091.t.1,"Mon, 14 Nov 2016 14:27:54",drop
2016-11-14,Rodney,Hood,"SG,SF",Stream Team,364.l.8091.t.9,"Mon, 14 Nov 2016 14:27:35",drop
2016-11-14,Jaylen,Brown,"SG,SF",Forgot About Dray,364.l.8091.t.3,"Mon, 14 Nov 2016 13:48:23",drop
2016-11-14,Larry,Nance Jr.,PF,Stream Team,364.l.8091.t.9,"Mon, 14 Nov 2016 00:35:47",drop
2016-11-12,Larry,Nance Jr.,PF,Stream Team,364.l.8091.t.9,"Sat, 12 Nov 2016 22:31:47",add
2016-11-12,Greg,Monroe,"PF,C",Stream Team,364.l.8091.t.9,"Sat, 12 Nov 2016 22:31:47",drop
2016-11-12,Nikola,Mirotic,"SF,PF",Cool Cats,364.l.8091.t.4,"Sat, 12 Nov 2016 22:22:20",add
