date,first_name,from_team,from_team_key,last_name,position,team,team_key,timestamp,to_team,to_team_key,transaction_id,type
2017-02-17,D'Angelo,Stream Team,364.l.8091.t.9,Russell,"PG,SG",,,Fri Feb 17 07:52:51 PST 2017,So Kawhi 。◕ ‿ ◕。,364.l.8091.t.8,396,trade
2017-02-17,Lucas,Stream Team,364.l.8091.t.9,Nogueira,"PF,C",,,Fri Feb 17 07:52:51 PST 2017,So Kawhi 。◕ ‿ ◕。,364.l.8091.t.8,396,trade
2017-02-17,Thaddeus,So Kawhi 。◕ ‿ ◕。,364.l.8091.t.8,Young,"SF,PF",,,Fri Feb 17 07:52:51 PST 2017,Stream Team,364.l.8091.t.9,396,trade
2017-02-16,Norman,,,Powell,"SG,SF",Valar Moredunkis,364.l.8091.t.12,Thu Feb 16 17:49:26 PST 2017,,,395,add
2017-02-16,Jamal,,,Crawford,"SG,SF",Valar Moredunkis,364.l.8091.t.12,Thu Feb 16 17:49:26 PST 2017,,,395,drop
2017-02-15,Jameer,,,Nelson,PG,D-League All-Stars,364.l.8091.t.5,Wed Feb 15 17:08:43 PST 2017,,,394,add
2017-02-15,Jon,,,Leuer,"PF,C",D-League All-Stars,364.l.8091.t.5,Wed Feb 15 17:08:43 PST 2017,,,394,drop
2017-02-14,Channing,,,Frye,"PF,C",Adam Silver,364.l.8091.t.1,Tue Feb 14 14:15:44 PST 2017,,,393,add
2017-02-14,Austin,,,Rivers,"PG,SG,SF",Adam Silver,364.l.8091.t.1,Tue Feb 14 14:15:44 PST 2017,,,393,drop
2017-02-14,Michael,,,Beasley,"SF,PF",Icin On The Beefcake,364.l.8091.t.11,Tue Feb 14 13:37:23 PST 2017,,,392,add
2017-02-14,Reggie,,,Jackson,"PG,SG",Boomshakalaka,364.l.8091.t.14,Tue Feb 14 05:34:32 PST 2017,,,391,add
2017-02-14,Brandon,,,Ingram,"SG,SF",Boomshakalaka,364.l.8091.t.14,Tue Feb 14 05:34:32 PST 2017,,,391,drop
2017-02-14,Joel,Adam Silver,364.l.8091.t.1,Embiid,"PF,C",,,Tue Feb 14 05:22:42 PST 2017,Icin On The Beefcake,364.l.8091.t.11,390,trade
2017-02-14,C.J.,Icin On The Beefcake,364.l.8091.t.11,McCollum,"PG,SG",,,Tue Feb 14 05:22:42 PST 2017,Adam Silver,364.l.8091.t.1,390,trade
2017-02-14,Derrick,Trinh,364.l.8091.t.10,Favors,"PF,C",,,Tue Feb 14 05:22:42 PST 2017,So Kawhi 。◕ ‿ ◕。,364.l.8091.t.8,389,trade
2017-02-14,Giannis,Trinh,364.l.8091.t.10,Antetokounmpo,"PG,SG,SF,PF",,,Tue Feb 14 05:22:42 PST 2017,So Kawhi 。◕ ‿ ◕。,364.l.8091.t.8,389,trade
2017-02-14,Kevin,So Kawhi 。◕ ‿ ◕。,364.l.8091.t.8,Durant,"SF,PF",,,Tue Feb 14 05:22:42 PST 2017,Trinh,364.l.8091.t.10,389,trade
2017-02-14,Mike,So Kawhi 。◕ ‿ ◕。,364.l.8091.t.8,Conley,PG,,,Tue Feb 14 05:22:42 PST 2017,Trinh,364.l.8091.t.10,389,trade
2017-02-13,Andrew,Harry B's Hairy Bees,364.l.8091.t.13,Wiggins,"SG,SF",,,Mon Feb 13 05:22:35 PST 2017,Trinh,364.l.8091.t.10,388,trade
2017-02-13,Clint,Trinh,364.l.8091.t.10,Capela,"PF,C",,,Mon Feb 13 05:22:35 PST 2017,Harry B's Hairy Bees,364.l.8091.t.13,388,trade
2017-02-13,Brandon,Harry B's Hairy Bees,364.l.8091.t.13,Knight,"PG,SG",,,Mon Feb 13 05:22:35 PST 2017,Stream Team,364.l.8091.t.9,387,trade
2017-02-13,Ivica,Stream Team,364.l.8091.t.9,Zubac,C,,,Mon Feb 13 05:22:35 PST 2017,Harry B's Hairy Bees,364.l.8091.t.13,387,trade
2017-02-12,Jusuf,,,Nurkic,C,Jimmy & Jimmy Co.,364.l.8091.t.6,Sun Feb 12 15:48:20 PST 2017,,,386,add
2017-02-12,T.J.,,,Warren,SF,Stream Team,364.l.8091.t.9,Sun Feb 12 05:22:31 PST 2017,,,385,drop
2017-02-12,Otto,Jimmy & Jimmy Co.,364.l.8091.t.6,Porter,SF,,,Sun Feb 12 05:22:31 PST 2017,Stream Team,364.l.8091.t.9,384,trade
2017-02-12,Michael,Jimmy & Jimmy Co.,364.l.8091.t.6,Kidd-Gilchrist,SF,,,Sun Feb 12 05:22:31 PST 2017,Stream Team,364.l.8091.t.9,384,trade
2017-02-12,Kawhi,Stream Team,364.l.8091.t.9,Leonard,"SG,SF",,,Sun Feb 12 05:22:31 PST 2017,Jimmy & Jimmy Co.,364.l.8091.t.6,384,trade
2017-02-12,Marcus,One for the Mainland,364.l.8091.t.7,Morris,"SF,PF",,,Sun Feb 12 05:22:31 PST 2017,Boomshakalaka,364.l.8091.t.14,383,trade
2017-02-12,Rudy,One for the Mainland,364.l.8091.t.7,Gobert,C,,,Sun Feb 12 05:22:31 PST 2017,Boomshakalaka,364.l.8091.t.14,383,trade
2017-02-12,Nicolas,Boomshakalaka,364.l.8091.t.14,Batum,"SG,SF",,,Sun Feb 12 05:22:31 PST 2017,One for the Mainland,364.l.8091.t.7,383,trade
2017-02-12,Anthony,Boomshakalaka,364.l.8091.t.14,Davis,"PF,C",,,Sun Feb 12 05:22:31 PST 2017,One for the Mainland,364.l.8091.t.7,383,trade
2017-02-12,Paul,Lebron James and Co.,364.l.8091.t.2,George,"SF,PF",,,Sun Feb 12 05:22:31 PST 2017,Harry B's Hairy Bees,364.l.8091.t.13,382,trade
2017-02-12,Myles,Lebron James and Co.,364.l.8091.t.2,Turner,"PF,C",,,Sun Feb 12 05:22:31 PST 2017,Harry B's Hairy Bees,364.l.8091.t.13,382,trade
2017-02-12,Nerlens,Lebron James and Co.,364.l.8091.t.2,Noel,"PF,C",,,Sun Feb 12 05:22:31 PST 2017,Harry B's Hairy Bees,364.l.8091.t.13,382,trade
2017-02-12,LaMarcus,Harry B's Hairy Bees,364.l.8091.t.13,Aldridge,"PF,C",,,Sun Feb 12 05:22:31 PST 2017,Lebron James and Co.,364.l.8091.t.2,382,trade
2017-02-12,Chris,Harry B's Hairy Bees,364.l.8091.t.13,Paul,PG,,,Sun Feb 12 05:22:31 PST 2017,Lebron James and Co.,364.l.8091.t.2,382,trade
2017-02-12,Jonas,Harry B's Hairy Bees,364.l.8091.t.13,Valanciunas,C,,,Sun Feb 12 05:22:31 PST 2017,Lebron James and Co.,364.l.8091.t.2,382,trade
2017-02-12,C.J.,Trinh,364.l.8091.t.10,Miles,"SG,SF",,,Sun Feb 12 05:22:31 PST 2017,Adam Silver,364.l.8091.t.1,381,trade
2017-02-12,Stephen,Trinh,364.l.8091.t.10,Curry,"PG,SG",,,Sun Feb 12 05:22:31 PST 2017,Adam Silver,364.l.8091.t.1,381,trade
2017-02-12,Wesley,Trinh,364.l.8091.t.10,Matthews,"SG,SF",,,Sun Feb 12 05:22:31 PST 2017,Adam Silver,364.l.8091.t.1,381,trade
2017-02-12,DeMarre,Trinh,364.l.8091.t.10,Carroll,"SF,PF",,,Sun Feb 12 05:22:31 PST 2017,Adam Silver,364.l.8091.t.1,381,trade
2017-02-12,Kyle,Adam Silver,364.l.8091.t.1,Lowry,PG,,,Sun Feb 12 05:22:31 PST 2017,Trinh,364.l.8091.t.10,381,trade
2017-02-12,Harrison,Adam Silver,364.l.8091.t.1,Barnes,"SF,PF",,,Sun Feb 12 05:22:31 PST 2017,Trinh,364.l.8091.t.10,381,trade
2017-02-12,Marc,Adam Silver,364.l.8091.t.1,Gasol,C,,,Sun Feb 12 05:22:31 PST 2017,Trinh,364.l.8091.t.10,381,trade
2017-02-12,Goran,Adam Silver,364.l.8091.t.1,Dragic,"PG,SG",,,Sun Feb 12 05:22:31 PST 2017,Trinh,364.l.8091.t.10,381,trade
2017-02-12,Jahlil,,,Okafor,C,Trinh,364.l.8091.t.10,Sun Feb 12 02:09:57 PST 2017,,,380,add
2017-02-12,Reggie,,,Jackson,"PG,SG",Trinh,364.l.8091.t.10,Sun Feb 12 02:09:57 PST 2017,,,380,drop
2017-02-09,Bojan,,,Bogdanovic,"SG,SF",One for the Mainland,364.l.8091.t.7,Thu Feb 09 18:02:17 PST 2017,,,375,add
2017-02-08,Bismack,,,Biyombo,"PF,C",Harry B's Hairy Bees,364.l.8091.t.13,Wed Feb 08 16:00:57 PST 2017,,,374,drop
2017-02-08,Maurice,,,Harkless,SF,Stream Team,364.l.8091.t.9,Wed Feb 08 02:36:28 PST 2017,,,373,add
2017-02-08,Emmanuel,,,Mudiay,PG,Stream Team,364.l.8091.t.9,Wed Feb 08 02:36:28 PST 2017,,,373,drop
2017-02-08,Tony,,,Allen,"SG,SF",Jimmy & Jimmy Co.,364.l.8091.t.6,Wed Feb 08 00:30:44 PST 2017,,,372,add
2017-02-08,Dwight,,,Powell,"PF,C",Jimmy & Jimmy Co.,364.l.8091.t.6,Wed Feb 08 00:30:44 PST 2017,,,372,drop
2017-02-07,Shabazz,,,Muhammad,"SG,SF",Valar Moredunkis,364.l.8091.t.12,Tue Feb 07 20:06:24 PST 2017,,,371,drop
2017-02-07,Dwight,,,Powell,"PF,C",Jimmy & Jimmy Co.,364.l.8091.t.6,Tue Feb 07 04:59:21 PST 2017,,,370,add
2017-02-07,Terrence,,,Ross,"SG,SF",Jimmy & Jimmy Co.,364.l.8091.t.6,Tue Feb 07 04:59:21 PST 2017,,,370,drop
2017-02-07,Jamal,,,Crawford,"SG,SF",Valar Moredunkis,364.l.8091.t.12,Tue Feb 07 03:40:52 PST 2017,,,369,add
2017-02-07,Tyreke,,,Evans,"PG,SG,SF",Valar Moredunkis,364.l.8091.t.12,Tue Feb 07 03:40:52 PST 2017,,,369,drop
2017-02-07,Brandon,,,Ingram,"SG,SF",Boomshakalaka,364.l.8091.t.14,Tue Feb 07 03:15:36 PST 2017,,,368,add
2017-02-07,Chandler,,,Parsons,"SF,PF",Boomshakalaka,364.l.8091.t.14,Tue Feb 07 03:15:36 PST 2017,,,368,drop
2017-02-06,T.J.,,,Warren,SF,Stream Team,364.l.8091.t.9,Mon Feb 06 22:34:33 PST 2017,,,367,add
2017-02-06,Evan,,,Turner,"SG,SF",Stream Team,364.l.8091.t.9,Mon Feb 06 22:34:33 PST 2017,,,367,drop
2017-02-06,Frank,,,Kaminsky,"PF,C",Adam Silver,364.l.8091.t.1,Mon Feb 06 14:57:20 PST 2017,,,366,add
2017-02-05,Matt,,,Barnes,"SG,SF",D-League All-Stars,364.l.8091.t.5,Sun Feb 05 21:22:55 PST 2017,,,365,add
2017-02-05,Kelly,,,Olynyk,C,D-League All-Stars,364.l.8091.t.5,Sun Feb 05 21:22:55 PST 2017,,,365,drop
2017-02-05,Elfrid,Stream Team,364.l.8091.t.9,Payton,PG,,,Sun Feb 05 05:27:42 PST 2017,Valar Moredunkis,364.l.8091.t.12,364,trade
2017-02-05,Al,Stream Team,364.l.8091.t.9,Horford,"PF,C",,,Sun Feb 05 05:27:42 PST 2017,Valar Moredunkis,364.l.8091.t.12,364,trade
2017-02-05,Patrick,Valar Moredunkis,364.l.8091.t.12,Beverley,"PG,SG",,,Sun Feb 05 05:27:42 PST 2017,Stream Team,364.l.8091.t.9,364,trade
2017-02-05,DeMar,Valar Moredunkis,364.l.8091.t.12,DeRozan,"SG,SF",,,Sun Feb 05 05:27:42 PST 2017,Stream Team,364.l.8091.t.9,364,trade
2017-02-05,Evan,,,Turner,"SG,SF",Stream Team,364.l.8091.t.9,Sun Feb 05 04:59:40 PST 2017,,,363,add
2017-02-05,Tony,,,Allen,"SG,SF",Stream Team,364.l.8091.t.9,Sun Feb 05 04:59:40 PST 2017,,,363,drop
2017-02-04,Kelly,,,Olynyk,C,D-League All-Stars,364.l.8091.t.5,Sat Feb 04 21:22:53 PST 2017,,,362,add
2017-02-04,Bojan,,,Bogdanovic,"SG,SF",D-League All-Stars,364.l.8091.t.5,Sat Feb 04 21:22:53 PST 2017,,,362,drop
2017-02-04,Shabazz,,,Muhammad,"SG,SF",Valar Moredunkis,364.l.8091.t.12,Sat Feb 04 21:05:53 PST 2017,,,361,add
2017-02-04,JaVale,,,McGee,C,Valar Moredunkis,364.l.8091.t.12,Sat Feb 04 21:05:53 PST 2017,,,361,drop
2017-02-04,JaVale,,,McGee,C,Valar Moredunkis,364.l.8091.t.12,Sat Feb 04 04:44:03 PST 2017,,,360,add
2017-02-04,Luol,,,Deng,"SF,PF",Valar Moredunkis,364.l.8091.t.12,Sat Feb 04 04:44:03 PST 2017,,,360,drop
2017-02-04,Yogi,,,Ferrell,PG,D-League All-Stars,364.l.8091.t.5,Sat Feb 04 03:17:36 PST 2017,,,359,add
2017-02-04,Matthew,,,Dellavedova,"PG,SG",D-League All-Stars,364.l.8091.t.5,Sat Feb 04 03:17:36 PST 2017,,,359,drop
2017-02-04,Maurice,,,Harkless,SF,Adam Silver,364.l.8091.t.1,Sat Feb 04 01:11:01 PST 2017,,,358,drop
2017-02-03,Luol,,,Deng,"SF,PF",Valar Moredunkis,364.l.8091.t.12,Fri Feb 03 03:11:17 PST 2017,,,356,add
2017-02-03,Raymond,,,Felton,"PG,SG",Valar Moredunkis,364.l.8091.t.12,Fri Feb 03 03:11:17 PST 2017,,,356,drop
2017-02-02,Bojan,,,Bogdanovic,"SG,SF",D-League All-Stars,364.l.8091.t.5,Thu Feb 02 23:17:55 PST 2017,,,355,add
2017-02-02,Brandon,,,Jennings,PG,D-League All-Stars,364.l.8091.t.5,Thu Feb 02 23:17:55 PST 2017,,,355,drop
2017-02-02,Willy,,,Hernangomez,C,Stream Team,364.l.8091.t.9,Thu Feb 02 01:37:27 PST 2017,,,354,add
2017-02-02,T.J.,,,Warren,SF,Stream Team,364.l.8091.t.9,Thu Feb 02 01:37:27 PST 2017,,,354,drop
2017-02-02,Emmanuel,,,Mudiay,PG,Stream Team,364.l.8091.t.9,Thu Feb 02 01:37:12 PST 2017,,,353,add
2017-02-02,Jameer,,,Nelson,PG,Stream Team,364.l.8091.t.9,Thu Feb 02 01:37:12 PST 2017,,,353,drop
2017-02-01,Bismack,,,Biyombo,"PF,C",Harry B's Hairy Bees,364.l.8091.t.13,Wed Feb 01 18:25:59 PST 2017,,,352,add
2017-02-01,Garrett,,,Temple,"PG,SG",Harry B's Hairy Bees,364.l.8091.t.13,Wed Feb 01 18:25:59 PST 2017,,,352,drop
2017-02-01,Matthew,,,Dellavedova,"PG,SG",D-League All-Stars,364.l.8091.t.5,Wed Feb 01 00:47:04 PST 2017,,,351,add
2017-02-01,Ty,,,Lawson,PG,D-League All-Stars,364.l.8091.t.5,Wed Feb 01 00:47:04 PST 2017,,,351,drop
2017-01-30,Brandon,,,Jennings,PG,D-League All-Stars,364.l.8091.t.5,Mon Jan 30 06:43:52 PST 2017,,,350,add
2017-01-30,Andre,,,Iguodala,"SG,SF",D-League All-Stars,364.l.8091.t.5,Mon Jan 30 06:43:52 PST 2017,,,350,drop
2017-01-30,Raymond,,,Felton,"PG,SG",Valar Moredunkis,364.l.8091.t.12,Mon Jan 30 06:01:01 PST 2017,,,349,add
2017-01-30,Kyle,,,Anderson,"SG,SF",Valar Moredunkis,364.l.8091.t.12,Mon Jan 30 06:01:01 PST 2017,,,349,drop
2017-01-30,Marvin,,,Williams,"SF,PF",Icin On The Beefcake,364.l.8091.t.11,Mon Jan 30 05:27:38 PST 2017,,,347,add
2017-01-30,Brandon,,,Ingram,"SG,SF",Icin On The Beefcake,364.l.8091.t.11,Mon Jan 30 05:27:38 PST 2017,,,347,drop
2017-01-29,Terrence,,,Ross,"SG,SF",Jimmy & Jimmy Co.,364.l.8091.t.6,Sun Jan 29 22:39:04 PST 2017,,,346,add
2017-01-29,Dejounte,,,Murray,PG,Jimmy & Jimmy Co.,364.l.8091.t.6,Sun Jan 29 22:39:04 PST 2017,,,346,drop
2017-01-29,Zaza,,,Pachulia,C,Stream Team,364.l.8091.t.9,Sun Jan 29 18:26:25 PST 2017,,,345,drop
2017-01-29,Kyle,,,Anderson,"SG,SF",Valar Moredunkis,364.l.8091.t.12,Sun Jan 29 03:23:34 PST 2017,,,344,add
2017-01-29,Darrell,,,Arthur,"PF,C",Valar Moredunkis,364.l.8091.t.12,Sun Jan 29 03:23:34 PST 2017,,,344,drop
2017-01-29,Andre,,,Iguodala,"SG,SF",D-League All-Stars,364.l.8091.t.5,Sun Jan 29 01:47:45 PST 2017,,,343,add
2017-01-29,Bojan,,,Bogdanovic,"SG,SF",D-League All-Stars,364.l.8091.t.5,Sun Jan 29 01:47:45 PST 2017,,,343,drop
2017-01-27,Lucas,,,Nogueira,"PF,C",Stream Team,364.l.8091.t.9,Fri Jan 27 23:49:51 PST 2017,,,342,add
2017-01-27,Willy,,,Hernangomez,C,Stream Team,364.l.8091.t.9,Fri Jan 27 23:49:51 PST 2017,,,342,drop
2017-01-27,Dario,,,Saric,"SF,PF",Cool Cats,364.l.8091.t.4,Fri Jan 27 22:47:10 PST 2017,,,341,add
2017-01-27,Bojan,,,Bogdanovic,"SG,SF",D-League All-Stars,364.l.8091.t.5,Fri Jan 27 22:33:38 PST 2017,,,340,add
2017-01-27,Matthew,,,Dellavedova,"PG,SG",D-League All-Stars,364.l.8091.t.5,Fri Jan 27 22:33:38 PST 2017,,,340,drop
2017-01-27,Rodney,,,Hood,"SG,SF",Cool Cats,364.l.8091.t.4,Fri Jan 27 05:22:40 PST 2017,,,339,add
2017-01-27,Marvin,,,Williams,"SF,PF",Cool Cats,364.l.8091.t.4,Fri Jan 27 05:22:40 PST 2017,,,339,drop
2017-01-27,Ivica,,,Zubac,C,Stream Team,364.l.8091.t.9,Fri Jan 27 01:24:42 PST 2017,,,338,add
2017-01-27,Joe,,,Ingles,"SG,SF",Stream Team,364.l.8091.t.9,Fri Jan 27 01:24:42 PST 2017,,,338,drop
2017-01-26,Willy,,,Hernangomez,C,Stream Team,364.l.8091.t.9,Thu Jan 26 17:13:43 PST 2017,,,337,add
2017-01-26,Kelly,,,Olynyk,C,Stream Team,364.l.8091.t.9,Thu Jan 26 17:13:43 PST 2017,,,337,drop
2017-01-26,Darrell,,,Arthur,"PF,C",Valar Moredunkis,364.l.8091.t.12,Thu Jan 26 02:36:05 PST 2017,,,336,add
2017-01-26,Nikola,,,Mirotic,"SF,PF",Valar Moredunkis,364.l.8091.t.12,Thu Jan 26 02:36:05 PST 2017,,,336,drop
2017-01-25,Tony,,,Allen,"SG,SF",Stream Team,364.l.8091.t.9,Wed Jan 25 02:53:43 PST 2017,,,335,add
2017-01-25,Rodney,,,Hood,"SG,SF",Stream Team,364.l.8091.t.9,Wed Jan 25 02:53:43 PST 2017,,,335,drop
2017-01-25,Darren,,,Collison,"PG,SG",Jimmy & Jimmy Co.,364.l.8091.t.6,Wed Jan 25 02:13:54 PST 2017,,,334,add
2017-01-25,Jeff,,,Green,"SG,SF,PF",Jimmy & Jimmy Co.,364.l.8091.t.6,Wed Jan 25 02:13:54 PST 2017,,,334,drop
2017-01-24,Matthew,,,Dellavedova,"PG,SG",D-League All-Stars,364.l.8091.t.5,Tue Jan 24 22:42:06 PST 2017,,,333,add
2017-01-24,Raymond,,,Felton,"PG,SG",D-League All-Stars,364.l.8091.t.5,Tue Jan 24 22:42:06 PST 2017,,,333,drop
2017-01-24,JaMychal,,,Green,PF,Icin On The Beefcake,364.l.8091.t.11,Tue Jan 24 22:39:18 PST 2017,,,332,add
2017-01-24,Marreese,,,Speights,"PF,C",Icin On The Beefcake,364.l.8091.t.11,Tue Jan 24 22:39:18 PST 2017,,,332,drop
2017-01-24,Montrezl,,,Harrell,"PF,C",Trinh,364.l.8091.t.10,Tue Jan 24 09:08:12 PST 2017,,,331,drop
2017-01-24,Kelly,,,Olynyk,C,Stream Team,364.l.8091.t.9,Tue Jan 24 01:22:15 PST 2017,,,330,add
2017-01-24,Bojan,,,Bogdanovic,"SG,SF",Stream Team,364.l.8091.t.9,Tue Jan 24 01:22:15 PST 2017,,,330,drop
2017-01-23,P.J.,,,Tucker,"SG,SF",Forgot About Dray,364.l.8091.t.3,Mon Jan 23 21:40:08 PST 2017,,,329,add
2017-01-23,Dejounte,,,Murray,PG,Jimmy & Jimmy Co.,364.l.8091.t.6,Mon Jan 23 13:56:32 PST 2017,,,328,add
2017-01-23,Terrence,,,Ross,"SG,SF",Jimmy & Jimmy Co.,364.l.8091.t.6,Mon Jan 23 13:56:32 PST 2017,,,328,drop
2017-01-23,Bojan,,,Bogdanovic,"SG,SF",Stream Team,364.l.8091.t.9,Mon Jan 23 00:31:03 PST 2017,,,327,add
2017-01-23,Bismack,,,Biyombo,"PF,C",Stream Team,364.l.8091.t.9,Mon Jan 23 00:31:03 PST 2017,,,327,drop
2017-01-22,Ty,,,Lawson,PG,D-League All-Stars,364.l.8091.t.5,Sun Jan 22 19:30:57 PST 2017,,,326,add
2017-01-22,Josh,,,Richardson,"SG,SF",D-League All-Stars,364.l.8091.t.5,Sun Jan 22 19:30:18 PST 2017,,,325,add
2017-01-22,Andre,,,Iguodala,"SG,SF",D-League All-Stars,364.l.8091.t.5,Sun Jan 22 19:30:18 PST 2017,,,325,drop
2017-01-22,Jameer,,,Nelson,PG,Stream Team,364.l.8091.t.9,Sun Jan 22 02:11:58 PST 2017,,,324,add
2017-01-22,Emmanuel,,,Mudiay,PG,Stream Team,364.l.8091.t.9,Sun Jan 22 02:11:58 PST 2017,,,324,drop
2017-01-22,Andre,,,Iguodala,"SG,SF",D-League All-Stars,364.l.8091.t.5,Sun Jan 22 01:03:22 PST 2017,,,323,add
2017-01-22,Darren,,,Collison,"PG,SG",D-League All-Stars,364.l.8091.t.5,Sun Jan 22 01:03:22 PST 2017,,,323,drop
2017-01-22,JaMychal,,,Green,PF,D-League All-Stars,364.l.8091.t.5,Sun Jan 22 00:59:56 PST 2017,,,322,drop
2017-01-22,Zaza,,,Pachulia,C,Stream Team,364.l.8091.t.9,Sun Jan 22 00:48:59 PST 2017,,,321,add
2017-01-22,Dario,,,Saric,"SF,PF",Stream Team,364.l.8091.t.9,Sun Jan 22 00:48:59 PST 2017,,,321,drop
2017-01-22,Jeff,,,Green,"SG,SF,PF",Jimmy & Jimmy Co.,364.l.8091.t.6,Sun Jan 22 00:32:29 PST 2017,,,320,add
2017-01-22,Tony,,,Allen,"SG,SF",Jimmy & Jimmy Co.,364.l.8091.t.6,Sun Jan 22 00:32:29 PST 2017,,,320,drop
2017-01-22,Iman,,,Shumpert,"SG,SF",Icin On The Beefcake,364.l.8091.t.11,Sun Jan 22 00:27:25 PST 2017,,,319,add
2017-01-22,Michael,,,Carter-Williams,PG,Icin On The Beefcake,364.l.8091.t.11,Sun Jan 22 00:27:25 PST 2017,,,319,drop
2017-01-21,Bismack,,,Biyombo,"PF,C",Stream Team,364.l.8091.t.9,Sat Jan 21 05:42:16 PST 2017,,,316,add
2017-01-21,Dewayne,,,Dedmon,C,Stream Team,364.l.8091.t.9,Sat Jan 21 05:42:16 PST 2017,,,316,drop
2017-01-21,Dewayne,,,Dedmon,C,Stream Team,364.l.8091.t.9,Sat Jan 21 04:14:54 PST 2017,,,315,add
2017-01-21,Lucas,,,Nogueira,"PF,C",Stream Team,364.l.8091.t.9,Sat Jan 21 04:14:54 PST 2017,,,315,drop
2017-01-20,Dion,,,Waiters,"SG,SF",Icin On The Beefcake,364.l.8091.t.11,Fri Jan 20 23:59:50 PST 2017,,,314,add
2017-01-20,Allen,,,Crabbe,"PG,SG",Icin On The Beefcake,364.l.8091.t.11,Fri Jan 20 23:59:50 PST 2017,,,314,drop
2017-01-20,Garrett,,,Temple,"PG,SG",Harry B's Hairy Bees,364.l.8091.t.13,Fri Jan 20 01:30:24 PST 2017,,,313,add
2017-01-20,David,,,Lee,"PF,C",One for the Mainland,364.l.8091.t.7,Fri Jan 20 00:44:46 PST 2017,,,312,add
2017-01-20,Mindaugas,,,Kuzminskas,"SF,PF",One for the Mainland,364.l.8091.t.7,Fri Jan 20 00:44:46 PST 2017,,,312,drop
2017-01-19,Terrence,,,Ross,"SG,SF",Jimmy & Jimmy Co.,364.l.8091.t.6,Thu Jan 19 23:42:02 PST 2017,,,311,add
2017-01-19,Alex,,,Len,"PF,C",Jimmy & Jimmy Co.,364.l.8091.t.6,Thu Jan 19 23:42:02 PST 2017,,,311,drop
2017-01-19,T.J.,,,McConnell,PG,Stream Team,364.l.8091.t.9,Thu Jan 19 06:16:33 PST 2017,,,310,add
2017-01-19,P.J.,,,Tucker,"SG,SF",Stream Team,364.l.8091.t.9,Thu Jan 19 06:16:33 PST 2017,,,310,drop
2017-01-19,P.J.,,,Tucker,"SG,SF",Stream Team,364.l.8091.t.9,Thu Jan 19 04:00:48 PST 2017,,,309,add
2017-01-19,Malcolm,,,Delaney,SG,Stream Team,364.l.8091.t.9,Thu Jan 19 04:00:48 PST 2017,,,309,drop
2017-01-19,JaMychal,,,Green,PF,D-League All-Stars,364.l.8091.t.5,Thu Jan 19 03:00:34 PST 2017,,,308,add
2017-01-19,Kelly,,,Olynyk,C,D-League All-Stars,364.l.8091.t.5,Thu Jan 19 03:00:34 PST 2017,,,308,drop
2017-01-19,Mindaugas,,,Kuzminskas,"SF,PF",One for the Mainland,364.l.8091.t.7,Thu Jan 19 03:00:29 PST 2017,,,307,add
2017-01-19,Rudy,,,Gay,"SF,PF",One for the Mainland,364.l.8091.t.7,Thu Jan 19 03:00:29 PST 2017,,,307,drop
2017-01-19,Rondae,,,Hollis-Jefferson,"SG,SF,PF",Jimmy & Jimmy Co.,364.l.8091.t.6,Thu Jan 19 00:34:10 PST 2017,,,306,add
2017-01-19,Joakim,,,Noah,"PF,C",Jimmy & Jimmy Co.,364.l.8091.t.6,Thu Jan 19 00:34:10 PST 2017,,,306,drop
2017-01-18,Dario,,,Saric,"SF,PF",Stream Team,364.l.8091.t.9,Wed Jan 18 03:13:28 PST 2017,,,305,add
2017-01-18,Marquese,,,Chriss,PF,Stream Team,364.l.8091.t.9,Wed Jan 18 03:13:28 PST 2017,,,305,drop
2017-01-17,Raymond,,,Felton,"PG,SG",D-League All-Stars,364.l.8091.t.5,Tue Jan 17 22:00:32 PST 2017,,,304,add
2017-01-17,Sergio,,,Rodriguez,PG,D-League All-Stars,364.l.8091.t.5,Tue Jan 17 22:00:32 PST 2017,,,304,drop
2017-01-17,Austin,,,Rivers,"PG,SG,SF",Adam Silver,364.l.8091.t.1,Tue Jan 17 21:18:28 PST 2017,,,303,add
2017-01-17,Jodie,,,Meeks,SG,Adam Silver,364.l.8091.t.1,Tue Jan 17 21:18:28 PST 2017,,,303,drop
2017-01-17,Kelly,,,Olynyk,C,D-League All-Stars,364.l.8091.t.5,Tue Jan 17 08:04:17 PST 2017,,,302,add
2017-01-17,Bojan,,,Bogdanovic,"SG,SF",D-League All-Stars,364.l.8091.t.5,Tue Jan 17 08:04:17 PST 2017,,,302,drop
2017-01-17,Jodie,,,Meeks,SG,Adam Silver,364.l.8091.t.1,Tue Jan 17 00:18:23 PST 2017,,,301,add
2017-01-16,Joe,,,Ingles,"SG,SF",Stream Team,364.l.8091.t.9,Mon Jan 16 22:30:39 PST 2017,,,300,add
2017-01-16,Sergio,,,Rodriguez,PG,D-League All-Stars,364.l.8091.t.5,Mon Jan 16 19:36:09 PST 2017,,,299,add
2017-01-16,T.J.,,,McConnell,PG,D-League All-Stars,364.l.8091.t.5,Mon Jan 16 19:36:09 PST 2017,,,299,drop
2017-01-16,Malcolm,,,Delaney,SG,Stream Team,364.l.8091.t.9,Mon Jan 16 04:52:31 PST 2017,,,298,add
2017-01-16,Luol,,,Deng,"SF,PF",Stream Team,364.l.8091.t.9,Mon Jan 16 04:52:31 PST 2017,,,298,drop
